P_objetivo_kN,phi_1_m,M_kNm,P_seccion_kN,eps0,eps_c_extrema,eps_s_max_abs
7747.9900130930755,0.0007500069868348093,480.0751430213833,7747.99001309306,-0.0005010939364121942,-0.0007635963818043775,0.0007088458717654364
7747.9900130930755,0.0010000069868348093,632.2360657200338,7747.990013093088,-0.0005096827541262828,-0.000859685199518466,0.000786684689479525
7747.9900130930755,0.0012500069868348093,780.2055091699445,7747.990013093002,-0.0005192337781709857,-0.000956736223563169,0.0008654857135242278
7747.9900130930755,0.0015000069868348093,916.6890919674836,7747.9900130929545,-0.0005281225702440681,-0.0010531250156362512,0.0009436245055973102
7747.9900130930755,0.0017500069868348093,1026.5981583178582,7747.9900130391825,-0.0005322637978574365,-0.0011447662432496199,0.0010170157332106786
7747.9900130930755,0.0020000069868348095,1117.8417380760136,7747.990013093029,-0.0005327141500524038,-0.001232716595444587,0.0010867160854056458
7747.9900130930755,0.0022500069868348098,1195.1478941516805,7747.990013025827,-0.0005300967900629748,-0.001317599235455158,0.001153348725416217
7747.9900130930755,0.00250000698683481,1262.772584150958,7747.990013092994,-0.0005254023288752496,-0.0014004047742674332,0.001217904264228492
7747.9900130930755,0.00275000698683481,1322.4937447950574,7747.990013092723,-0.0005189328959440392,-0.0014814353413362227,0.0012806848312972815
7747.9900130930755,0.0030000069868348104,1375.6982036674578,7747.990013093094,-0.0005109784524781094,-0.0015609808978702929,0.0013419803878313517
7747.9900130930755,0.0032500069868348106,1423.6762782755427,7747.990013092697,-0.0005019092390323216,-0.0016394116844245053,0.001402161174385564
7747.9900130930755,0.003500006986834811,1467.6064972536062,7747.990013093034,-0.0004922207754003221,-0.0017172232207925057,0.0014617227107535644
7747.9900130930755,0.003750006986834811,1508.4332345423873,7747.990013093055,-0.0004824845479502705,-0.0017949869933424542,0.0015212364833035131
7747.9900130930755,0.004000006986834811,1545.1033276673409,7747.990013081477,-0.0004716827343632971,-0.001871685179755481,0.0015796846697165396
7747.9900130930755,0.0042500069868348115,1579.7591986126945,7747.990013093046,-0.0004615547469108231,-0.001949057192303007,0.0016388066822640656
7747.9900130930755,0.004500006986834812,1610.9912329630295,7747.990013087685,-0.0004507001034562873,-0.0020257025488484713,0.00169720203880953
7747.9900130930755,0.004750006986834812,1635.0310997936747,7747.99001307693,-0.00044363714823947666,-0.0021061395936316607,0.0017593890835927194
7747.9900130930755,0.005000006986834812,1650.631061339836,7747.990013087349,-0.00044019917396699587,-0.00219020161935918,0.0018252011093202387
7747.9900130930755,0.005250006986834812,1658.4321157931895,7747.990013077579,-0.00044060964142515833,-0.0022781120868173425,0.0018948615767784014
7747.9900130930755,0.005500006986834813,1659.067339452155,7747.990013085689,-0.0004459521330578794,-0.0023709545784500637,0.0019694540684111225
